Ticker,date,open,high,low,close,volume,Stock_exchange,IPO_Date,Headquarters,CEO,Products_and_Services,Primary_Competitors,Significant_Historical_Events
AMZN,2016-08,759.87,774.98,769.16,750.35,50000397.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2016-09,770.9,839.95,837.31,756.0,67354133.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2016-10,836.0,847.21,789.82,774.61,77063812.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2016-11,799.0,800.84,750.57,710.1,110085967.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2016-12,752.41,782.46,749.87,736.7,73660584.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2017-01,757.92,843.84,823.48,747.7,70714587.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2017-02,829.21,860.86,845.04,803.0,71748231.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2017-03,853.05,890.35,886.54,833.5,60722752.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2017-04,888.0,949.59,924.99,884.49,72336605.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2017-05,927.8,1001.2,994.62,927.8,75223469.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2017-06,998.59,1017.0,968.0,927.0,94729701.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2017-07,972.79,1083.31,987.78,951.0001,76564735.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2017-08,996.11,1006.4,980.6,936.33,75779478.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2017-09,984.2,1000.0,961.35,931.75,58038449.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2017-10,964.0,1122.79,1105.28,950.37,80304293.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2017-11,1105.4,1213.41,1176.75,1086.87,76226064.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2017-12,1172.05,1194.78,1169.47,1124.74,56130525.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2018-01,1172.0,1472.58,1450.89,1170.51,94145634.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2018-02,1445.0,1528.7,1512.45,1265.93,133362428.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2018-03,1513.6,1617.54,1447.34,1365.2,128401298.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2018-04,1417.62,1638.1,1566.13,1352.88,129945743.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2018-05,1563.22,1635.0,1629.62,1546.02,71615299.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2018-06,1637.03,1763.1,1699.8,1635.09,85941510.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2018-07,1682.7,1880.05,1777.44,1678.06,97629820.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2018-08,1784.0,2025.57,2012.71,1776.02,96575676.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2018-09,2026.5,2050.5,2003.0,1865.0,94445693.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2018-10,2021.99,2033.19,1598.01,1476.36,183228552.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2018-11,1623.53,1784.0,1690.17,1420.0,139290208.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2018-12,1769.46,1778.34,1501.97,1307.0,154812304.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2019-01,1465.2,1736.41,1718.73,1460.93,134015530.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2019-02,1638.88,1673.06,1639.83,1566.76,80936924.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2019-03,1655.13,1823.75,1780.75,1586.57,100832035.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2019-04,1800.11,1956.34,1926.52,1798.73,81293632.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2019-05,1933.09,1964.4,1775.07,1772.7,98214360.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2019-06,1760.01,1935.2,1893.63,1672.0,74746589.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2019-07,1922.98,2035.8,1866.78,1849.44,73190780.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2019-08,1871.72,1897.92,1776.29,1743.51,79978762.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2019-09,1770.0,1853.66,1735.91,1709.22,62003799.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2019-10,1746.0,1798.85,1776.66,1685.06,71821008.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2019-11,1788.01,1824.69,1800.8,1722.71,52060472.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2019-12,1804.4,1901.4,1847.84,1735.0,68522009.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2020-01,1875.0,2055.72,2008.72,1815.34,84743300.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2020-02,2010.6,2185.95,1883.75,1811.13,92555977.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2020-03,1906.49,1996.33,1949.72,1626.03,163796017.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2020-04,1932.97,2475.0,2474.0,1889.15,124631816.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2020-05,2336.8,2525.45,2442.37,2256.38,82620883.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2020-06,2448.0,2796.0,2758.82,2437.13,87845661.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2020-07,2757.99,3344.29,3164.68,2754.0,127304238.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2020-08,3180.51,3495.0,3450.96,3073.0,83519879.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
